Feb 25 08:15:19 dionysos cron-apt: CRON-APT RUN [/etc/cron-apt/config]: Sun Feb 25 07:38:17 GMT 2024
Feb 25 08:15:19 dionysos cron-apt: CRON-APT SLEEP: 2219, Sun Feb 25 08:15:16 GMT 2024
Feb 25 08:15:19 dionysos cron-apt: CRON-APT ACTION: 0-update
Feb 25 08:15:19 dionysos cron-apt: CRON-APT LINE: /usr/bin/apt-get  update -o quiet=2
Feb 25 08:15:19 dionysos cron-apt: CRON-APT ACTION: 3-download
Feb 25 08:15:19 dionysos cron-apt: CRON-APT LINE: /usr/bin/apt-get  autoclean -y
Feb 25 08:15:19 dionysos cron-apt: Reading package lists...
Feb 25 08:15:19 dionysos cron-apt: Building dependency tree...
Feb 25 08:15:19 dionysos cron-apt: Reading state information...
Feb 25 08:15:19 dionysos cron-apt: CRON-APT LINE: /usr/bin/apt-get  dist-upgrade -d -y -o APT::Get::Show-Upgraded=true
Feb 25 08:15:19 dionysos cron-apt: Reading package lists...
Feb 25 08:15:19 dionysos cron-apt: Building dependency tree...
Feb 25 08:15:19 dionysos cron-apt: Reading state information...
Feb 25 08:15:19 dionysos cron-apt: Calculating upgrade...
Feb 25 08:15:19 dionysos cron-apt: 0 upgraded, 0 newly installed, 0 to remove and 0 not upgraded.
Feb 25 09:28:20 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:28:20 dionysos omv-engined[718059]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:28:23 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:28:23 dionysos omv-engined[718071]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:28:25 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:28:26 dionysos omv-engined[718081]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:28:28 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:28:28 dionysos omv-engined[718092]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:28:31 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:28:31 dionysos omv-engined[718139]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:28:33 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:28:33 dionysos omv-engined[718153]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:28:36 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:28:36 dionysos omv-engined[718198]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:28:38 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:28:38 dionysos omv-engined[718227]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:28:41 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:28:41 dionysos omv-engined[718276]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:28:43 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:28:43 dionysos omv-engined[718369]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:28:46 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:28:46 dionysos omv-engined[718399]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:28:48 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:28:48 dionysos omv-engined[718410]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:28:51 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:28:51 dionysos omv-engined[718421]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:28:53 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:28:53 dionysos omv-engined[718433]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:28:56 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:28:56 dionysos omv-engined[718443]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:28:58 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:28:58 dionysos omv-engined[718454]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:01 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:01 dionysos omv-engined[718501]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:03 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:03 dionysos omv-engined[718512]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:03 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:03 dionysos omv-engined[718515]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:06 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:06 dionysos omv-engined[718561]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:08 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:08 dionysos omv-engined[718589]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:11 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:11 dionysos omv-engined[718639]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:13 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:13 dionysos omv-engined[718733]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:16 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:16 dionysos omv-engined[718763]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:18 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:18 dionysos omv-engined[718774]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:21 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:21 dionysos omv-engined[718784]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:23 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:23 dionysos omv-engined[718796]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:26 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:26 dionysos omv-engined[718806]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:29 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:29 dionysos omv-engined[718819]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:31 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:31 dionysos omv-engined[718879]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:34 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:34 dionysos omv-engined[718892]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:37 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:37 dionysos omv-engined[718955]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:40 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:40 dionysos omv-engined[718990]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:42 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:42 dionysos omv-engined[719018]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:45 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:45 dionysos omv-engined[719128]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:47 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:47 dionysos omv-engined[719140]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:50 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:50 dionysos omv-engined[719152]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:53 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:53 dionysos omv-engined[719162]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:56 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:56 dionysos omv-engined[719174]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:58 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:29:58 dionysos omv-engined[719184]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:01 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:01 dionysos omv-engined[719233]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:03 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:03 dionysos omv-engined[719355]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:07 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:07 dionysos omv-engined[719419]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:09 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:09 dionysos omv-engined[719429]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:12 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:12 dionysos omv-engined[719483]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:12 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:12 dionysos omv-engined[719489]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:14 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:14 dionysos omv-engined[719574]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:16 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:16 dionysos omv-engined[719603]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:16 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:16 dionysos omv-engined[719604]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:17 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:17 dionysos omv-engined[719630]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:19 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:19 dionysos omv-engined[719640]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:22 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:22 dionysos omv-engined[719655]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:22 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:22 dionysos omv-engined[719660]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:24 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:24 dionysos omv-engined[719840]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:27 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:27 dionysos omv-engined[719851]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:27 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:27 dionysos omv-engined[719852]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:29 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:29 dionysos omv-engined[719864]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:29 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:29 dionysos omv-engined[719869]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:29 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:29 dionysos omv-engined[719870]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:32 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:32 dionysos omv-engined[719937]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:34 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:34 dionysos omv-engined[719948]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:37 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:37 dionysos omv-engined[720012]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:39 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:39 dionysos omv-engined[720022]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:40 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:40 dionysos omv-engined[720071]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:41 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:30:41 dionysos omv-engined[720072]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
